	Domain	Phylum	Class	Order	Family	Genus	Species
OTU3540	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales	f:Xylariaceae	g:Hypoxylon	s:Fusarium_oxysporum_SH479820.07FU
OTU3542	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Gomphaceae	g:Ramaria	s:Pandora_kondoiensis_SH209650.07FU
OTU3543	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Glomus	s:Cortinarius_delaportei_SH222486.07FU
OTU3544	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Ascobolaceae	g:Ascobolus	UNKNOWN
OTU3545	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Venturiales	f:Sympoventuriaceae	g:Ochroconis	s:Ochroconis_mirabilis_SH219507.07FU
OTU3547	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Ceratobasidium	s:Thanatephorus_cucumeris_SH218709.07FU
OTU3548	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Onygenales	f:Gymnoascaceae	g:Kraurogymnocarpa	s:Kraurogymnocarpa_trochleospora_SH485833.07FU
OTU3549	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Geminibasidiaceae	g:Geminibasidium	s:Geminibasidium_donsium_SH208304.07FU
OTU3550	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Cordycipitaceae	g:Isaria	s:Isaria_javanica_SH212419.07FU
OTU3551	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Tremellodendropsidales	UNKNOWN	UNKNOWN	UNKNOWN
OTU3552	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Dothideomycetidae_ord_Incertae_sedis	f:Pseudoperisporiaceae	g:Bryochiton	s:Bryochiton_monascus_SH524028.07FU
OTU3553	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Dominikia	s:Leucoagaricus_flavovirens_SH215656.07FU
OTU3554	d:Fungi	p:Mucoromycota	c:Mucoromycetes	o:Mucorales	f:Cunninghamellaceae	g:Cunninghamella	s:Cunninghamella_echinulata_SH523808.07FU
OTU3555	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Simocybe	s:Lepiota_kuehneriana_SH002924.07FU
OTU3557	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Strophariaceae	g:Stropharia	s:Coprinopsis_episcopalis_SH030842.07FU
OTU3558	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	s:Alternaria_eichhorniae_SH215493.07FU
OTU3559	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Xylariales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3560	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Ophiosphaerella	s:Ophiosphaerella_korrae_SH183026.07FU
OTU3561	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Ophiostomataceae	g:Leptographium	s:Delastria_supernova_SH208006.07FU
OTU3562	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Mycocaliciales	f:Mycocaliciaceae	g:Chaenothecopsis	UNKNOWN
OTU3563	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Hypocreales	f:Nectriaceae	g:Fusarium	s:Fusarium_oxysporum_SH479820.07FU
OTU3564	d:Fungi	p:Ascomycota	c:Orbiliomycetes	o:Orbiliales	f:Orbiliaceae	g:Orbilia	s:Arthrobotrys_oligospora_SH221770.07FU
OTU3565	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Rutstroemiaceae	g:Lanzia	s:Genea_fageticola_SH527910.07FU
OTU3566	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Coprinus	s:Coprinus_cordisporus_SH018069.07FU
OTU3567	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	g:Chaetomium	s:Chaetomium_homopilatum_SH629325.07FU
OTU3569	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales	f:Ascomycota_fam_Incertae_sedis	g:Gyrothrix	s:Gyrothrix_circinata_SH629063.07FU
OTU3570	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	s:Sporormiella_minimoides_SH006638.07FU
OTU3571	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Dothideales	f:Aureobasidiaceae	g:Aureobasidium	s:Aureobasidium_pullulans_SH195776.07FU
OTU3572	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Hymenochaetales	f:Hymenochaetaceae	g:Coltricia	s:Coltricia_cinnamomea_SH480093.07FU
OTU3573	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales	f:Xylariaceae	g:Hypoxylon	UNKNOWN
OTU3574	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Coniochaetales	f:Coniochaetaceae	g:Lecythophora	s:Coniochaeta_prunicola_SH191377.07FU
OTU3575	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Pezizaceae	g:Globomyces	s:Peziza_polaripapulata_SH194175.07FU
OTU3577	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Exserohilum	s:Exserohilum_turcicum_SH528234.07FU
OTU3578	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Ophiosphaerella	s:Ascochyta_manawaorae_SH005761.07FU
OTU3579	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Tomentella	s:Hydnellum_caeruleum_SH024632.07FU
OTU3580	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymellaceae	g:Ascochyta	s:Ascochyta_rabiei_SH207247.07FU
OTU3581	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Sebacinaceae	g:Inocybe	s:Penicillium_chrysogenum_SH495026.07FU
OTU3582	d:Fungi	p:Basidiomycota	c:Cystobasidiomycetes	o:Cystobasidiales	f:Cystobasidiaceae	g:Cystobasidium	s:Cystobasidium_pinicola_SH194775.07FU
OTU3583	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Halosphaeriaceae	g:Lignincola	s:Lignincola_laevis_SH004685.07FU
OTU3585	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	g:Chaetomium	s:Chaetomium_brasiliense_SH195310.07FU
OTU3587	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Minutisphaerales	f:Minutisphaeraceae	g:Minutisphaera	s:Minutisphaera_parafimbriatispora_SH197550.07FU
OTU3591	d:Fungi	p:Chytridiomycota	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU3592	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	UNKNOWN
OTU3594	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Pyricularia	s:Pyricularia_parasitica_SH007623.07FU
OTU3595	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Glomus	UNKNOWN
OTU3596	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Ceriporia	s:Ceriporia_reticulata_SH025393.07FU
OTU3597	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Lactifluus	s:Thanatephorus_cucumeris_SH006081.07FU
OTU3599	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Crepidotaceae	g:Crepidotus	s:Crepidotus_cesatii_SH495811.07FU
OTU3601	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tricholomataceae	g:Mycena	s:Mycena_speirea_SH178372.07FU
OTU3603	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Thanatephorus	s:Boletus_rhodopurpureus_SH217890.07FU
OTU3604	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales	f:Xylariaceae	g:Xylaria	s:Xylaria_cubensis_SH195918.07FU
OTU3605	d:Fungi	p:Kickxellomycota	c:Kickxellomycetes	o:Kickxellales	f:Kickxellaceae	g:Ramicandelaber	s:Ramicandelaber_longisporus_SH001831.07FU
OTU3606	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Hyaloscyphaceae	g:Eremascus	s:Eremascus_fertilis_SH219791.07FU
OTU3607	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Curvularia	s:Curvularia_spicifera_SH093124.07FU
OTU3608	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Penicillium	s:Penicillium_roseopurpureum_SH205213.07FU
OTU3609	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Omphalotaceae	g:Rhodocollybia	s:Rhodocollybia_pandipes_SH645125.07FU
OTU3611	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Rutstroemiaceae	UNKNOWN	UNKNOWN
OTU3612	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Conocybe	s:Conocybe_fuscimarginata_SH220672.07FU
OTU3613	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Inocybe_armeniaca_SH220312.07FU
OTU3614	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Boletus	s:Genabea_fragilis_SH195287.07FU
OTU3615	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Microascales	f:Halosphaeriaceae	g:Plectosphaerella	s:Porpidia_crustulata_SH026713.07FU
OTU3616	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3617	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Polyporales	f:Fomitopsidaceae	g:Fomitopsis	s:Fomitopsis_minutispora_SH491201.07FU
OTU3618	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Amanita	UNKNOWN
OTU3619	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Hyaloscyphaceae	g:Hyphodiscus	s:Leohumicola_terminalis_SH201662.07FU
OTU3620	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	UNKNOWN	UNKNOWN	UNKNOWN
OTU3621	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU3622	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3624	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Mucorales	f:Acaulosporaceae	g:Acaulospora	s:Thanatephorus_cucumeris_SH024863.07FU
OTU3625	d:Fungi	p:Ascomycota	c:Geoglossomycetes	o:Geoglossales	f:Geoglossaceae	g:Trichoglossum	s:Trichoglossum_octopartitum_SH017622.07FU
OTU3626	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Gloiothele	s:Gloiothele_citrina_SH223398.07FU
OTU3627	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Dominikia	UNKNOWN
OTU3628	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Tulostoma_brumale_SH191022.07FU
OTU3629	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Mucorales	f:Boletaceae	g:Octaviania	s:Octaviania_japonimontana_SH215372.07FU
OTU3631	d:Fungi	p:Kickxellomycota	c:Kickxellomycetes	o:Kickxellales	f:Kickxellaceae	g:Ramicandelaber	s:Ramicandelaber_taiwanensis_SH184019.07FU
OTU3632	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Branch06	UNKNOWN	UNKNOWN	UNKNOWN
OTU3634	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Relicina_filsonii_SH488733.07FU
OTU3636	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Clavulinaceae	g:Clavulina	s:Anthracocystis_setariae_SH182318.07FU
OTU3637	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Helotiales_fam_Incertae_sedis	g:Chalara	s:Pezicula_subcarnea_SH018452.07FU
OTU3638	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Lophiostomataceae	g:Sigarispora	s:Sigarispora_arundinis_SH180715.07FU
OTU3639	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3640	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Lasiosphaeriaceae	g:Podospora	s:Relicina_sydneyensis_SH204898.07FU
OTU3641	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Trechisporales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3642	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	g:Chaetomium	s:Chaetomium_homopilatum_SH629325.07FU
OTU3643	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Sporormia	s:Sporormiella_pulchella_SH019481.07FU
OTU3644	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Aspergillus	s:Aspergillus_saccharolyticus_SH021500.07FU
OTU3645	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3646	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Allophaeosphaeria	s:Allophaeosphaeria_cytisi_SH495277.07FU
OTU3647	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	s:Alternaria_tellustris_SH216786.07FU
OTU3648	d:Fungi	p:Chytridiomycota	c:Spizellomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_dolichospermus_SH183868.07FU
OTU3649	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Leucoagaricus	s:Leucoagaricus_gongylophorus_SH175453.07FU
OTU3651	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Zygosaccharomyces	s:Zygosaccharomyces_lentus_SH028345.07FU
OTU3652	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Xerula_hispida_SH006047.07FU
OTU3653	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Geastraceae	g:Geastrum	s:Geastrum_argentinum_SH216644.07FU
OTU3654	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Lepiota	s:Lepiota_kuehneriana_SH002924.07FU
OTU3656	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Saccharomycetales_fam_Incertae_sedis	g:Starmerella	s:Asterostroma_macrosporum_SH190000.07FU
OTU3657	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Elderia	s:Elderia_arenivaga_SH218169.07FU
OTU3658	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	s:Paraphaeosphaeria_barriae_SH192133.07FU
OTU3660	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tuberaceae	g:Tuber	s:Tapinella_panuoides_SH214573.07FU
OTU3661	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Glomerellales	f:Plectosphaerellaceae	g:Plectosphaerella	s:Stephanonectria_keithii_SH207984.07FU
OTU3662	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Amanita	s:Urceomyces_sphaerocarpus_SH032767.07FU
OTU3663	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporales_fam_Incertae_sedis	g:Chalastospora	s:Chalastospora_ellipsoidea_SH199530.07FU
OTU3664	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Cladophialophora	UNKNOWN
OTU3665	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Glomus	s:Glomus_macrocarpum_SH108476.07FU
OTU3667	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Pseudotomentella	s:Gymnopus_mesoamericanus_SH183674.07FU
OTU3668	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Marasmiaceae	g:Marasmius	s:Marasmius_siccus_SH218024.07FU
OTU3670	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Lentitheciaceae	g:Darksidea	s:Darksidea_epsilon_SH207010.07FU
OTU3671	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Botryosphaeriales	f:Onygenaceae	g:Saccharata	s:Saccharata_proteae_SH213934.07FU
OTU3673	d:Fungi	p:Basidiomycota	c:Malasseziomycetes	o:Malasseziales	f:Malasseziaceae	g:Malassezia	s:Malassezia_restricta_SH176394.07FU
OTU3674	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Hyaloscyphaceae	g:Cistella	s:Cistella_albidolutea_SH198116.07FU
OTU3675	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3676	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Dothideomycetidae_ord_Incertae_sedis	f:Eremomycetaceae	g:Arthrographis	s:Arthrographis_chlamydospora_SH028275.07FU
OTU3678	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Botryosphaeriales	f:Botryosphaeriaceae	g:Neodeightonia	s:Neodeightonia_palmicola_SH211963.07FU
OTU3679	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Lentitheciaceae	g:Darksidea	s:Darksidea_beta_SH116801.07FU
OTU3682	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Cordycipitaceae	g:Isaria	s:Isaria_coleopterorum_SH012426.07FU
OTU3683	d:Fungi	p:Chytridiomycota	c:Agaricomycetes	o:Agaricales	f:Hymenochaetaceae	g:Amaurodon	s:Hymenochaete_minor_SH175089.07FU
OTU3684	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Tremellaceae	g:Cryptococcus	s:Papiliotrema_laurentii_SH205045.07FU
OTU3685	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Glomus	s:Inocybe_geophylla_SH220311.07FU
OTU3686	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Myxotrichaceae	g:Oidiodendron	s:Oidiodendron_chlamydosporicum_SH216990.07FU
OTU3687	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Tubeufiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU3688	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	s:Preussia_terricola_SH215538.07FU
OTU3689	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Cryptococcus	s:Trametes_trogii_SH188259.07FU
OTU3690	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Myxotrichaceae	g:Oidiodendron	s:Oidiodendron_echinulatum_SH217004.07FU
OTU3691	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Dominikia	s:Climacodon_septentrionalis_SH490810.07FU
OTU3693	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tricholomataceae	g:Hygrocybe	s:Inocybe_fuscata_SH523240.07FU
OTU3694	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	s:Sporormiella_minimoides_SH006638.07FU
OTU3695	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Ceratobasidiaceae	g:Thanatephorus	s:Thanatephorus_cucumeris_SH490240.07FU
OTU3696	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3697	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Umbelopsidaceae	g:Umbelopsis	s:Elaphomyces_muricatus_SH532452.07FU
OTU3698	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Chromelosporium	s:Chromelosporium_carneum_SH194171.07FU
OTU3699	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Geastraceae	g:Geastrum	s:Lentinula_aciculospora_SH174629.07FU
OTU3700	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU3701	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Curvularia	s:Curvularia_kusanoi_SH194380.07FU
OTU3702	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	UNKNOWN	UNKNOWN
OTU3704	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Kamienskia	s:Kamienskia_divaricata_SH640258.07FU
OTU3706	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Myrmecridiales	f:Myrmecridiaceae	g:Myrmecridium	UNKNOWN
OTU3707	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	s:Preussia_polymorpha_SH184217.07FU
OTU3708	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Tulostoma_brumale_SH191022.07FU
OTU3709	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	s:Ascochyta_rabiei_SH207247.07FU
OTU3711	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Canalisporium	s:Canalisporium_pulchrum_SH210284.07FU
OTU3712	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Nectriaceae	g:Fusarium	s:Fusarium_oxysporum_SH479820.07FU
OTU3713	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	UNKNOWN	UNKNOWN	UNKNOWN
OTU3714	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Lindgomycetaceae	g:Lindgomyces	s:Lindgomyces_okinawaensis_SH630707.07FU
OTU3715	d:Fungi	p:Mucoromycota	c:Umbelopsidomycetes	o:Umbelopsidales	f:Umbelopsidaceae	g:Umbelopsis	s:Umbelopsis_ramanniana_SH216099.07FU
OTU3716	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Rhinocladiella	s:Pyricularia_parasitica_SH007623.07FU
OTU3717	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Marasmiaceae	g:Inocybe	s:Genea_anthracina_SH490149.07FU
OTU3720	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entomophthoraceae	g:Pandora	s:Pandora_kondoiensis_SH209650.07FU
OTU3721	d:Fungi	p:Mucoromycota	c:Mucoromycetes	o:Mucorales	f:Mucoraceae	g:Mucor	s:Mucor_zonatus_SH188375.07FU
OTU3722	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Omphalotaceae	g:Lentinula	s:Lentinula_lateritia_SH023785.07FU
OTU3723	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Lyophyllaceae	g:Calocybe	s:Podoscypha_fulvonitens_SH494597.07FU
OTU3724	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae	g:Heterospora	s:Heterospora_dimorphospora_SH208016.07FU
OTU3725	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Glomerales	f:Glomeraceae	g:Rhizophagus	s:Pseudocyphellaria_coronata_SH483348.07FU
OTU3727	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Myxotrichaceae	g:Oidiodendron	s:Oidiodendron_griseum_SH216992.07FU
OTU3729	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Helotiales_fam_Incertae_sedis	g:Chalara	s:Hamatocanthoscypha_laricionis_SH019155.07FU
OTU3733	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Allophaeosphaeria	s:Allophaeosphaeria_cytisi_SH495277.07FU
OTU3734	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Hypocreales	f:Tulasnellaceae	g:Fusarium	s:Hydnellum_caeruleum_SH024632.07FU
OTU3735	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Bryoria_indonesica_SH205807.07FU
OTU3736	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Helotiales_fam_Incertae_sedis	g:Cadophora	s:Rhynchosporium_secalis_SH092166.07FU
OTU3737	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Conocybe	s:Conocybe_pubescens_SH221744.07FU
OTU3738	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Curvularia	s:Curvularia_spicifera_SH488473.07FU
OTU3739	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Myxotrichaceae	g:Oidiodendron	s:Oidiodendron_chlamydosporicum_SH216990.07FU
OTU3740	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymellaceae	g:Phoma	s:Epicoccum_henningsii_SH186639.07FU
OTU3741	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pyronemataceae	g:Scutellinia	s:Toninia_physaroides_SH526329.07FU
OTU3742	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Micarea_botryoides_SH029062.07FU
OTU3743	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pyronemataceae	g:Trichophaea	s:Trichophaea_hybrida_SH206109.07FU
