"","Row.names","NMDS1","NMDS2","Domain","Phylum","Class","Order","Family","Genus","Species"
"1941","OTU4426",0.336973762109049,-0.0797952551544316,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unk"
"1942","OTU4427",-0.100825149870575,-0.352611386030125,"Fungi","Ascomycota","Sordariomycetes","unk","unk","unk","unk"
"1943","OTU443",-0.0569511777704946,0.379753957740723,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"1944","OTU4431",0.275658433975056,-0.373114224018644,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1945","OTU4432",-0.250948157501397,0.111079663105651,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"1946","OTU4433",0.586691932764339,0.371111675247789,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"1947","OTU4434",0.0471642900134333,-0.223660054957443,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Trichophyton","unk"
"1948","OTU4435",-0.035448705330845,-0.0810182163794177,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1949","OTU4436",0.436408888991572,0.324644836186825,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1950","OTU4438",0.045584976087212,0.038354355339949,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1951","OTU4439",-0.174494280230654,0.00414357158764886,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","unk"
"1952","OTU444",0.0751584400878581,0.371206538857733,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"1953","OTU4440",-0.0667843924782942,-0.293694573323946,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Kalaharituber","unk"
"1954","OTU4444",-0.0859323679481836,0.079693446950935,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","unk"
"1955","OTU4445",0.066095482936,-0.314750551797941,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Kalaharituber","unk"
"1956","OTU4446",-0.106362871971687,0.11475202851483,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1957","OTU445",0.197861141501127,-0.0570976444744974,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Eutypa","unk"
"1958","OTU4450",0.304900339824533,-0.218077872608137,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"1959","OTU4451",-0.0141541078063744,0.141970704190451,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1960","OTU4453",-0.147291858471349,0.101021014912724,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","Darksidea_alpha"
"1961","OTU4455",-0.084965985779701,-0.0026784463296655,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unk"
"1962","OTU4456",0.0162758703064515,0.152699959356018,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1963","OTU4459",-0.147288943287299,-0.0169794003840036,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1964","OTU446",0.220455433209788,0.0689368606059495,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","unk","unk"
"1965","OTU4460",-0.0762741652975448,0.000316542164223135,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"1966","OTU4462",-0.0828309785503606,-0.105832022254628,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Eutypa","unk"
"1967","OTU4463",-0.0212983065507055,0.100794092973439,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","unk"
"1968","OTU4464",0.20914113624777,0.293395423826005,"Fungi","unk","unk","unk","unk","unk","unk"
"1969","OTU447",0.0689090977887152,-0.382116510096373,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thielavia","Thielavia_arenaria"
"1970","OTU4472",-0.0937385962280055,0.0164048016423889,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"1971","OTU4474",-0.135781710160892,0.0606934638512025,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"1972","OTU4475",0.00579051452961744,-0.122815258361973,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1973","OTU4479",0.0872489733914584,0.0529900044187633,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Aspergillus_candidus"
"1974","OTU448",-0.419874762095843,-0.0142901576231879,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1975","OTU4480",-0.248791680770949,0.014692529930402,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1976","OTU4481",-0.0489314774669002,0.165156097605711,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Corticium","unk"
"1977","OTU4482",0.606743395795689,-0.463145817312524,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymella","unk"
"1978","OTU4483",0.0139666719089754,-0.126536237165653,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"1979","OTU4484",-0.0398507404260436,0.187515690160417,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1980","OTU4487",0.728059715478593,-0.539657190532733,"Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Penidiella","unk"
"1981","OTU4488",0.0174885823548554,-0.289570115632211,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1982","OTU4489",-0.0200700865184942,0.174329601173318,"Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Pseudocercospora","unk"
"1983","OTU449",-0.0432532569869604,-0.0494931809052531,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"1984","OTU4499",0.153171145824037,-0.127532925012159,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","unk"
"1985","OTU45",-0.088461440472122,-0.126456871435293,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"1986","OTU450",0.213608735584702,-0.0381699881999508,"Fungi","unk","unk","unk","unk","unk","unk"
"1987","OTU4501",-0.0504404626796658,0.0520470928181159,"Fungi","unk","unk","unk","unk","unk","unk"
"1988","OTU4505",6.16020401695377e-05,0.227392237173403,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","unk"
"1989","OTU4508",0.592508925390189,-0.129374021014859,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1990","OTU451",0.231500873730681,-0.150603371778299,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","unk","unk","unk"
"1991","OTU4510",-0.165443130474099,-0.128260540319992,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","unk"
"1992","OTU4512",-0.161852331784602,-0.120678504475147,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"1993","OTU4513",0.0217312455358634,0.0814700333990989,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Ascochyta","unk"
"1994","OTU4515",-0.00719438133203001,-0.168171306953283,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1995","OTU4517",-0.171907196521357,0.139013608521383,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1996","OTU452",0.246864651658008,-0.456121892401919,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"1997","OTU4520",-0.192234050659449,0.0276570854287009,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Didymosphaeria","unk"
"1998","OTU4522",-0.218606949736161,0.204919208365278,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1999","OTU4524",0.365114746429346,0.191772370527771,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"2000","OTU4527",0.0869948955614925,-0.300482389641085,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"2001","OTU4528",0.0609395925063152,-0.19461206417868,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2002","OTU453",-0.170918793150839,0.146393327819312,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2003","OTU4530",-0.057022241725661,0.010306930672703,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"2004","OTU4531",-0.00623753114709293,0.0115211702074152,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2005","OTU4533",0.582272846554525,-0.447712812661642,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","unk"
"2006","OTU4537",-0.145413583205357,-0.00960740556036692,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"2007","OTU4538",-0.0900128330775222,0.0592456292258739,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"2008","OTU4539",0.0245422013813471,0.127769947038373,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"2009","OTU454",-0.0199742038977059,0.181633424939487,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"2010","OTU4542",-0.43244830064894,0.111571637298674,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2011","OTU4543",-0.0212983065507055,0.100794092973439,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2012","OTU4544",-0.113453566964611,0.146184138746346,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"2013","OTU4547",-0.0420585994128979,0.0069944085645503,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sphaerellopsis","unk"
"2014","OTU4548",-0.179572170165515,-0.0640876193060829,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","unk"
"2015","OTU4549",-0.0984883524295851,0.00755127504047291,"Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Corymbiglomus","unk"
"2016","OTU455",-0.113669986061145,0.00440900745026395,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"2017","OTU4552",-0.158095079284793,0.107467336335915,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"2018","OTU4557",0.269692865054747,-0.0698405571605683,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","unk"
"2019","OTU4558",-0.1178909067468,-0.0337176593044803,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","unk"
"2020","OTU4559",0.0585766513426745,0.210725472571364,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","unk"
"2021","OTU4562",-0.0943448787525392,0.0687505536905112,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","unk"
"2022","OTU4564",0.00665371289695875,0.0149409490962754,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","unk"
"2023","OTU4565",-0.0317689104922043,0.118395606389632,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2024","OTU4567",0.0282376438401945,-0.0783407720907817,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","unk"
"2025","OTU4568",-0.10604685497614,0.0899317823865338,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Chaetomium_funicola"
"2026","OTU457",0.208881051154664,0.182108709321534,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","unk"
"2027","OTU4575",0.00975882258725658,0.143697153801357,"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","unk"
"2028","OTU458",-0.0409408118015766,0.0220368553087468,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2029","OTU4580",0.233415182905803,-0.172078847145393,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2030","OTU4582",0.00464032963725524,0.136230052405395,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2031","OTU4583",-0.0897479355779407,-0.00552683200203248,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","unk"
"2032","OTU4584",-0.188697585521862,0.0138549031470077,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","unk"
"2033","OTU4585",0.0289083841063688,0.151954791355174,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2034","OTU4586",-0.221860028104965,-0.0533358914228506,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2035","OTU459",-0.203487939182502,-0.206871828105836,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unk"
"2036","OTU4590",-0.138848045456394,-0.021695720487139,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Marasmiellus","unk"
"2037","OTU4593",-0.199703440951108,0.0429012595545101,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2038","OTU46",0.0334566752289403,-0.203817849170729,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","unk"
"2039","OTU460",0.354206803417415,0.0570443776806791,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Dioszegia","unk"
"2040","OTU4602",0.730560184255746,-0.196194105485066,"Fungi","Ascomycota","Pezizomycetes","Pezizales","dummy_family_Oedocephalum","Oedocephalum","unk"
"2041","OTU4603",0.0187759955013534,-0.287217857011239,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2042","OTU4604",0.624675585692544,-0.371620846611369,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2043","OTU4606",-0.115953269600084,0.105435881397562,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2044","OTU461",-0.150789914691298,-0.00255324478586111,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium","unk"
"2045","OTU4610",-0.174768279578752,0.144831689873527,"Fungi","Ascomycota","Eurotiomycetes","unk","unk","unk","unk"
"2046","OTU4613",0.0035878369329665,0.0141116857332894,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","unk"
"2047","OTU4615",0.0127118058697223,-0.221010676679039,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"2048","OTU4616",-0.237562356164272,0.219842090055808,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"2049","OTU4618",0.0105948659825382,0.251703498341953,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2050","OTU462",0.0594274788487439,-0.26460997232127,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2051","OTU4624",-0.197359331124265,0.0140399370850189,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus","unk"
"2052","OTU4629",0.0609395925063152,-0.19461206417868,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Montagnulaceae","Montagnula","unk"
"2053","OTU463",-0.147110416145671,0.0606932529741741,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2054","OTU4630",-0.26088610821198,0.0495069688975004,"Fungi","Glomeromycota","unk","unk","unk","unk","unk"
"2055","OTU4631",-0.0442086458694283,-0.0936288285934995,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2056","OTU4635",-0.135510650162644,0.124373873855149,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Didymosphaeria","unk"
"2057","OTU4636",-0.28025176257179,0.024165292501814,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2058","OTU4637",0.0845870240622741,0.147600845295987,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unk"
"2059","OTU4638",0.0407873359099442,0.0338156463199118,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","unk"
"2060","OTU464",0.036669554626356,-0.151348624321457,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","unk","unk","unk"
"2061","OTU4640",-0.0878406240959637,-0.00439073502752971,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleospora","Pleospora_bjoerlingii"
"2062","OTU4642",-0.047422930867659,0.239997400502349,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"2063","OTU4644",0.0568295478027644,0.0423043269297757,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2064","OTU4646",-0.0810942325395819,-0.000372222525276048,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2065","OTU4648",-0.192762491995862,-0.00326645707924508,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"2066","OTU4652",-0.14976843027856,0.200014272930338,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","unk"
"2067","OTU4654",0.0609395925063152,-0.19461206417868,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2068","OTU4655",0.652820937433514,0.365165227952436,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unk"
"2069","OTU4656",0.138592346245248,0.0240206390226859,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lycoperdon","unk"
"2070","OTU4659",-0.035778205590899,-0.13297057211492,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Kalaharituber","unk"
"2071","OTU466",0.0153879575885861,-0.265248426281205,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2072","OTU4660",-0.209312650843735,0.205515928316439,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","unk"
"2073","OTU4662",-0.101293732458696,0.121783243914918,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2074","OTU4663",0.336663815446154,-0.112389925131642,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phaeococcomyces","unk"
"2075","OTU4664",0.0637941871900437,-0.271455226395401,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","unk"
"2076","OTU4666",-0.17565950298077,-0.159913809517292,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2077","OTU4668",-0.187436265716521,-0.0929530427610763,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"2078","OTU467",-0.0207270720049263,0.260373159323708,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unk","unk"
"2079","OTU4677",0.235511005928626,-0.0647831025283168,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2080","OTU4678",0.0343340308989485,0.306494590767228,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"2081","OTU4679",0.101643081418715,0.120559836813618,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"2082","OTU468",-0.0553595123420533,-0.0528846600520166,"Fungi","unk","unk","unk","unk","unk","unk"
"2083","OTU4680",-0.133360482056666,-0.0205297240802605,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","unk"
"2084","OTU4681",0.378887685619608,-0.576924771477894,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","Tulasnella","unk"
"2085","OTU4682",-0.0577233992310352,-0.00109431343635046,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Ascochyta","unk"
"2086","OTU4683",-0.143215193841471,0.105119252906522,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Aspergillus_fumigatus"
"2087","OTU4684",-0.12051598176214,-0.0103665081623003,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2088","OTU4688",-0.228073649028319,0.0814885640161674,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","unk"
"2089","OTU4689",-0.00393555899999486,0.0241556478997093,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Diademaceae","Comoclathris","unk"
"2090","OTU469",0.256414723143051,0.126896768838469,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2091","OTU4695",0.445034738244362,-0.326943751616612,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2092","OTU4697",0.195618244231476,0.121809270318942,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","unk"
"2093","OTU4699",0.0124936965468683,0.0267301141183307,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","unk"
"2094","OTU47",-0.0969546281427482,-0.142459794833222,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe_deliquescens"
"2095","OTU470",-0.0620899495145266,0.19627845783595,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","unk","unk"
"2096","OTU4700",-0.0713462970511859,-0.0135296036119575,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormia","unk"
"2097","OTU4703",-0.252414980573875,0.150492086491887,"Fungi","Ascomycota","Leotiomycetes","dummy_order_Myxotrichaceae","Myxotrichaceae","Oidiodendron","unk"
"2098","OTU4705",0.344821902125724,-0.413561364834789,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2099","OTU4707",-0.169641807184951,-0.138837764336554,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"2100","OTU4709",0.252856443499268,-0.17124678744375,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","unk"
"2101","OTU471",0.0627486958214323,0.456681377346069,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2102","OTU4711",-0.0028435254742395,-0.0518075560462725,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"2103","OTU4712",0.435432451967968,-0.0781077853234892,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2104","OTU4716",-0.241372594274756,0.0901837107230857,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"2105","OTU472",0.205799781791326,0.0600548872257616,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","dummy_family_Acremonium","Acremonium","unk"
"2106","OTU4723",-0.121713880503124,-0.0570403474581809,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Rhizoctonia","unk"
"2107","OTU4724",-0.0548969692747671,0.0483629621641099,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2108","OTU4725",-0.118169460067319,0.0372512263317518,"Fungi","Zygomycota","dummy_class_Mucorales","Mucorales","Rhizopodaceae","Rhizopus","Rhizopus_microsporus"
"2109","OTU4728",0.202978145507155,-0.0537847285691134,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Naganishia","unk"
"2110","OTU473",-0.059678050020344,-0.0301894658106689,"Fungi","Ascomycota","Sordariomycetes","Xylariales","unk","unk","unk"
"2111","OTU4737",-0.0648692131045752,0.266180643512193,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2112","OTU474",0.123864352506733,0.171699033359718,"Fungi","Chytridiomycota","Chytridiomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","Spizellomyces_acuminatus"
"2113","OTU4743",-0.0635625726869422,-0.0610567629071704,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2114","OTU4744",0.207387612347942,-0.0606220419313941,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2115","OTU4745",-0.152702466089385,-0.00637081664183969,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"2116","OTU4748",-0.0987266122891936,-0.0111375053480739,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"2117","OTU475",0.111992124558827,-0.349417471884105,"Fungi","Ascomycota","Sordariomycetes","unk","unk","unk","unk"
"2118","OTU4750",-0.120268346575219,-0.0371961829808067,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"2119","OTU4753",-0.104392871434117,-0.176461644439012,"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Hymenochaete","unk"
"2120","OTU4754",-0.0890504147283055,0.189276806480923,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2121","OTU4755",-0.0402862216237305,0.00254403463379465,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","dummy_family_Mycocentrospora","Mycocentrospora","unk"
"2122","OTU4756",-0.0761215049258284,-0.0136604117299292,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"2123","OTU4757",-0.20147190779518,-0.097031814568213,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"2124","OTU4759",-0.11706788838886,0.00189524179751088,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"2125","OTU476",0.202750290828089,-0.392060422021143,"Fungi","unk","unk","unk","unk","unk","unk"
"2126","OTU4761",-0.0230321765132866,0.00109898960222266,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unk"
"2127","OTU4762",0.583489957384387,0.330422900561936,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"2128","OTU4764",-0.00393555899999486,0.0241556478997093,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"2129","OTU4767",0.0810921669628984,0.0508272532627333,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius","unk"
"2130","OTU477",-0.0783700079711479,-0.142837413297306,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"2131","OTU4772",0.0921676419789207,-0.228575538656565,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"2132","OTU4778",-0.0495806813255109,0.0141685748990178,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","unk"
"2133","OTU478",-0.010862249889924,-0.123512564142136,"Fungi","unk","unk","unk","unk","unk","unk"
"2134","OTU4780",0.278996743348115,0.219101843589378,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","Darksidea_beta"
