"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU1657" "Fungi" "Basidiomycota" "Microbotryomycetes" "dummy_order_Curvibasidium" "dummy_family_Curvibasidium" "Curvibasidium" "unk"
"OTU1632" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lepiota" "unk"
"OTU829" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2084" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU1274" "Fungi" "Ascomycota" "Dothideomycetes" "dummy_order_Pseudoperisporiaceae" "Pseudoperisporiaceae" "Bryochiton" "unk"
"OTU1465" "Fungi" "Basidiomycota" "Microbotryomycetes" "Sporidiobolales" "Sporidiobolaceae" "Rhodosporidiobolus" "Rhodosporidiobolus_lusitaniae"
"OTU1452" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2159" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU1502" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1154" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "Mortierella_alpina"
"OTU1598" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2536" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymosphaeriaceae" "Didymosphaeria" "unk"
"OTU1732" "Fungi" "Ascomycota" "Dothideomycetes" "Dothideales" "Dothioraceae" "Sydowia" "Sydowia_polyspora"
"OTU1660" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Peziza" "unk"
"OTU3346" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "unk"
"OTU1617" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Cercophora" "Cercophora_samala"
"OTU2820" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Ascochyta" "unk"
"OTU2996" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Strophariaceae" "Stropharia" "unk"
"OTU1078" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Psathyrella" "unk"
"OTU2506" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1128" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2779" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Spiromastigaceae" "Spiromastigoides" "unk"
"OTU3581" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Monosporascus" "unk"
"OTU1755" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU751" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2706" "Fungi" "Chytridiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2177" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1637" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1332" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Thanatephorus" "unk"
"OTU1821" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU857" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3027" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU2467" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Corticium" "unk"
"OTU1815" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Lyophyllaceae" "Hypsizygus" "Hypsizygus_marmoreus"
"OTU1541" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU1267" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Tulasnellaceae" "Tulasnella" "unk"
"OTU823" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Didymella" "unk"
"OTU4583" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lophiostomataceae" "Lophiostoma" "unk"
"OTU1730" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU900" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU2059" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2784" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU973" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU734" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Nectria" "Nectria_cinnabarina"
"OTU1529" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU1067" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1472" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU4043" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU1513" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU1224" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "unk"
"OTU4434" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Arthrodermataceae" "Trichophyton" "unk"
"OTU1360" "Fungi" "Basidiomycota" "Agaricomycetes" "Russulales" "Stephanosporaceae" "Lindtneria" "unk"
"OTU1839" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1913" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "dummy_family_Oedocephalum" "Oedocephalum" "unk"
"OTU1216" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU1484" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "unk"
"OTU1636" "Fungi" "Zygomycota" "dummy_class_Kickxellales" "Kickxellales" "Kickxellaceae" "Ramicandelaber" "unk"
"OTU4433" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU992" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1887" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lophiostomataceae" "Lophiostoma" "unk"
"OTU1409" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1418" "Fungi" "Ascomycota" "dummy_class_Mycochlamys" "dummy_order_Mycochlamys" "dummy_family_Mycochlamys" "Mycochlamys" "Mycochlamys_macrospora"
"OTU4615" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU1171" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2250" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pyronemataceae" "Boubovia" "unk"
"OTU1477" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2810" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Penicillium" "unk"
"OTU1705" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Septoglomus" "Septoglomus_viscosum"
"OTU2238" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Curvularia" "unk"
"OTU1253" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "Aspergillus_parasiticus"
"OTU668" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU2307" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Sagenomella" "unk"
"OTU2930" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU2241" "Fungi" "Ascomycota" "Lecanoromycetes" "Umbilicariales" "Umbilicariaceae" "Umbilicaria" "unk"
"OTU4317" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU4520" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymosphaeriaceae" "Didymosphaeria" "unk"
"OTU1595" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Stagonospora" "unk"
"OTU1579" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU1540" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU3858" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Peziza" "unk"
"OTU1403" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU544" "Fungi" "Ascomycota" "dummy_class_Chaetospermum" "dummy_order_Chaetospermum" "dummy_family_Chaetospermum" "Chaetospermum" "unk"
"OTU1582" "Fungi" "Basidiomycota" "Wallemiomycetes" "Geminibasidiales" "Geminibasidiaceae" "Geminibasidium" "Geminibasidium_hirsutum"
"OTU4341" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU1089" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4195" "Fungi" "Ascomycota" "Sordariomycetes" "unk" "unk" "unk" "unk"
"OTU1060" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU3338" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Onygenaceae" "Chrysosporium" "unk"
"OTU1338" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2679" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU1835" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1871" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "dummy_family_Myrothecium" "Myrothecium" "unk"
"OTU2066" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU4397" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2408" "Fungi" "Basidiomycota" "Tremellomycetes" "Trichosporonales" "Trichosporonaceae" "Cutaneotrichosporon" "Cutaneotrichosporon_curvatus"
"OTU2353" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Psathyrella" "unk"
"OTU2801" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1591" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Exophiala" "unk"
"OTU1633" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Agaricus" "Agaricus_bisporus"
"OTU2789" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU4271" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Corticium" "unk"
"OTU1873" "Fungi" "Basidiomycota" "Agaricomycetes" "Thelephorales" "Thelephoraceae" "Tomentella" "unk"
"OTU2462" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Helotiaceae" "Crocicreas" "unk"
"OTU1292" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Ascochyta" "unk"
"OTU2564" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1812" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU948" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU2376" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU730" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Phialophora" "unk"
"OTU3393" "Fungi" "Basidiomycota" "Cystobasidiomycetes" "Cystobasidiales" "Cystobasidiaceae" "Cystobasidium" "unk"
"OTU953" "Fungi" "Ascomycota" "Saccharomycetes" "Saccharomycetales" "dummy_family_Candida" "Candida" "unk"
"OTU1272" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1162" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU845" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU1316" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2417" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Cyphellophoraceae" "Cyphellophora" "unk"
"OTU788" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Brachyphoris" "Brachyphoris_oviparasitica"
"OTU1411" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2489" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU2017" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1127" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "unk"
"OTU1547" "Fungi" "Ascomycota" "Pezizomycetes" "unk" "unk" "unk" "unk"
"OTU1422" "Fungi" "Ascomycota" "Sordariomycetes" "Magnaporthales" "Magnaporthaceae" "Slopeiomyces" "unk"
"OTU1959" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2443" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Sordariaceae" "Neurospora" "Neurospora_discreta"
"OTU4105" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2055" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3454" "Fungi" "Ascomycota" "dummy_class_Mycochlamys" "dummy_order_Mycochlamys" "dummy_family_Mycochlamys" "Mycochlamys" "unk"
"OTU833" "Fungi" "Ascomycota" "Sordariomycetes" "Diaporthales" "Valsaceae" "Cytospora" "unk"
"OTU4585" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1390" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2204" "Fungi" "Ascomycota" "Sordariomycetes" "Microascales" "Microascaceae" "Wardomycopsis" "Wardomycopsis_inopinata"
"OTU1931" "Fungi" "Basidiomycota" "Cystobasidiomycetes" "unk" "unk" "unk" "unk"
"OTU1163" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU1687" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU1135" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Cladophialophora" "unk"
"OTU4334" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymosphaeriaceae" "Didymosphaeria" "unk"
"OTU2989" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2110" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Septoglomus" "Septoglomus_viscosum"
"OTU975" "Fungi" "Chytridiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1753" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3780" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2142" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU3617" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU4818" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Paecilomyces" "unk"
"OTU3438" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Epicoccum" "unk"
"OTU1534" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU1647" "Fungi" "Ascomycota" "dummy_class_Knufia" "dummy_order_Knufia" "dummy_family_Knufia" "Knufia" "Knufia_petricola"
"OTU868" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU2112" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU969" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU2438" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Onygenaceae" "Monascella" "unk"
"OTU3935" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1282" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Calvatia" "Calvatia_cyathiformis"
"OTU1854" "Fungi" "Ascomycota" "Sordariomycetes" "dummy_order_Glomerellaceae" "Glomerellaceae" "Colletotrichum" "unk"
"OTU3588" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Coprinopsis" "unk"
"OTU1032" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Rhizoctonia" "unk"
"OTU3041" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lepiota" "unk"
"OTU1525" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1140" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU1584" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Gymnoascaceae" "Arachniotus" "unk"
"OTU1349" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Laetisaria" "unk"
"OTU1945" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Zopfiella" "unk"
"OTU4161" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU3083" "Fungi" "Zygomycota" "dummy_class_Mucorales" "Mucorales" "Rhizopodaceae" "Rhizopus" "unk"
"OTU2322" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Bipolaris" "Bipolaris_victoriae"
"OTU3143" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1255" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Montagnulaceae" "Paraphaeosphaeria" "Paraphaeosphaeria_verruculosa"
"OTU1479" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU2145" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Leptosphaeriaceae" "Leptosphaeria" "unk"
"OTU991" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1953" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU935" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU888" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Pluteaceae" "Volvariella" "unk"
"OTU2514" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1412" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU1560" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU768" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Entolomataceae" "Entoloma" "unk"
"OTU2960" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2645" "Fungi" "Basidiomycota" "Cystobasidiomycetes" "Erythrobasidiales" "Erythrobasidiaceae" "Erythrobasidium" "Erythrobasidium_hasegawianum"
"OTU3371" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lophiostomataceae" "Lophiostoma" "unk"
"OTU1550" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU2372" "Fungi" "Ascomycota" "Lecanoromycetes" "Acarosporales" "Acarosporaceae" "Sarcogyne" "unk"
"OTU2683" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Stagonospora" "unk"
"OTU3635" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Phaeococcomyces" "unk"
"OTU4231" "Fungi" "Basidiomycota" "Malasseziomycetes" "Malasseziales" "Malasseziaceae" "Malassezia" "unk"
"OTU1535" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU2476" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1499" "Fungi" "Ascomycota" "Sordariomycetes" "unk" "unk" "unk" "unk"
"OTU2568" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "dummy_family_Acremonium" "Acremonium" "unk"
"OTU2457" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2881" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "unk"
"OTU1447" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Allophaeosphaeria" "unk"
"OTU1246" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU1144" "Fungi" "Ascomycota" "Pezizomycetes" "unk" "unk" "unk" "unk"
"OTU1607" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU1790" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1334" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Sclerostagonospora" "unk"
"OTU1576" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU4759" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU3645" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lepiota" "unk"
"OTU3444" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Orbilia" "unk"
"OTU958" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Stagonospora" "unk"
"OTU2459" "Fungi" "Ascomycota" "Dothideomycetes" "Dothideales" "Saccotheciaceae" "Aureobasidium" "unk"
"OTU1467" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Sclerotiniaceae" "Botrytis" "Botrytis_cinerea"
"OTU943" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1728" "Fungi" "Basidiomycota" "Wallemiomycetes" "Geminibasidiales" "Geminibasidiaceae" "Geminibasidium" "unk"
"OTU4391" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU891" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Leptosphaeriaceae" "Leptosphaeria" "unk"
"OTU1142" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Paecilomyces" "unk"
"OTU1807" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2279" "Fungi" "Basidiomycota" "Tremellomycetes" "Cystofilobasidiales" "Cystofilobasidiaceae" "Cystofilobasidium" "Cystofilobasidium_infirmominiatum"
"OTU926" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU1523" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Funneliformis" "unk"
"OTU2126" "Fungi" "Basidiomycota" "Tremellomycetes" "Cystofilobasidiales" "Mrakiaceae" "Mrakia" "Mrakia_frigida"
"OTU4110" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Peziza" "unk"
"OTU1145" "Fungi" "Chytridiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1900" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Ophiobolus" "unk"
"OTU3069" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1090" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU1813" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU1983" "Fungi" "Ascomycota" "Sordariomycetes" "dummy_order_Nigrospora" "dummy_family_Nigrospora" "Nigrospora" "Nigrospora_oryzae"
"OTU1792" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2474" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU1229" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU1293" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Ophiobolus" "unk"
"OTU1113" "Fungi" "Chytridiomycota" "Chytridiomycetes" "Spizellomycetales" "Spizellomycetaceae" "Spizellomyces" "Spizellomyces_pseudodichotomus"
"OTU1021" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU4431" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1323" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Funneliformis" "unk"
"OTU3792" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Hyaloscyphaceae" "Cistella" "unk"
"OTU4481" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Corticium" "unk"
"OTU3589" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU994" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1400" "Fungi" "Zygomycota" "dummy_class_Kickxellales" "Kickxellales" "Kickxellaceae" "Ramicandelaber" "unk"
"OTU3463" "Fungi" "Ascomycota" "Dothideomycetes" "dummy_order_Minutisphaeraceae" "Minutisphaeraceae" "Minutisphaera" "unk"
"OTU2338" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
