"fungi.Grass.BOGR.1" "fungi.Ecotone.LATR.8" "fungi.Ecotone.PLJA.8" "fungi.Ecotone.PLJA.1" "fungi.Grass.BOER.4" "fungi.Grass.BOER.7" "fungi.Grass.PLJA.6" "fungi.Ecotone.LATR.5" "fungi.Shrub.LATR.8" "fungi.Grass.BOGR.7" "fungi.Ecotone.BOER.7" "fungi.Ecotone.PLJA.5" "fungi.Ecotone.BOER.4" "fungi.Ecotone.LATR.4" "fungi.Grass.PLJA.1" "fungi.Grass.PLJA.5" "fungi.Grass.BOGR.4" "fungi.Ecotone.PLJA.3" "fungi.Grass.BOGR.5" "fungi.Shrub.LATR.3" "fungi.Ecotone.BOER.8" "fungi.Ecotone.LATR.6" "fungi.Ecotone.BOER.3" "fungi.Grass.BOER.6" "fungi.Grass.PLJA.2" "fungi.Shrub.LATR.7" "fungi.Shrub.LATR.5" "fungi.Grass.BOER.5" "fungi.Ecotone.LATR.2" "fungi.Shrub.LATR.6" "fungi.Ecotone.LATR.3" "fungi.Ecotone.LATR.7" "fungi.Ecotone.PLJA.7" "fungi.Ecotone.BOER.2" "fungi.Grass.BOGR.3" "fungi.Shrub.LATR.2" "fungi.Shrub.LATR.4" "fungi.Ecotone.BOER.1" "fungi.Ecotone.BOER.5" "fungi.Grass.PLJA.7" "fungi.Grass.BOER.2" "fungi.Grass.BOGR.8" "fungi.Grass.BOGR.6" "fungi.Ecotone.BOER.6" "fungi.Grass.PLJA.8" "fungi.Grass.BOGR.2" "fungi.Grass.BOER.8" "fungi.Grass.PLJA.3" "fungi.Shrub.LATR.1" "fungi.Grass.BOER.3" "fungi.Ecotone.LATR.1" "fungi.Ecotone.PLJA.6" "fungi.Ecotone.PLJA.2" "fungi.Grass.BOER.1" "fungi.Ecotone.PLJA.4" "fungi.Grass.PLJA.4"
"OTU1200" 0 0 0 0 0 0 0 150 0 0 0 8 0 0 0 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16
"OTU651" 105 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 161 0 0 0 0 158 0 0 0 85 0 0 0 0 5 9 0 0 0 0 0 4 0 70 0 0 0 0 0 1 0 0 0 0 0 10 0 0 0
"OTU611" 0 0 0 0 0 0 0 0 5 0 0 0 0 0 24 0 0 0 0 0 0 54 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0
"OTU473" 0 0 0 0 31 0 60 154 0 75 65 0 101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 0 1 0 0 0 0 0 154 1 0 0 0 0 0 0 1 1 0 0 0 0 213 0 0
"OTU445" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU665" 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 114 0 0 0 0 0 0 0 0 0 0 0 112 0 0 0 0 0 0 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 139 0 0 0 0 0 55
"OTU663" 0 0 0 0 0 0 0 0 15 0 0 0 145 35 0 0 0 0 0 0 103 0 0 0 0 0 0 0 0 0 0 0 0 59 0 0 0 53 0 0 0 0 0 47 0 0 39 0 0 0 0 0 0 0 0 0
"OTU3343" 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU883" 0 238 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1051" 0 0 0 0 0 0 0 0 0 0 0 43 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU607" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1294" 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 15 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU541" 0 0 0 0 1 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93 36 0 21 0 1 0 0 72 0 4 0 0 0 191 0 0 0 11 0 30 94 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1593" 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU3656" 0 0 0 0 0 0 0 179 84 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU4079" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"OTU600" 3 0 0 0 0 23 228 0 0 66 0 0 0 0 0 14 0 0 0 0 0 0 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU478" 0 184 55 0 0 0 0 0 0 0 14 88 143 34 0 0 0 0 0 0 18 0 28 0 0 0 0 113 0 0 0 3 15 78 0 0 0 0 25 0 1 72 0 0 0 0 0 0 0 0 62 0 18 0 0 71
"OTU1695" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58 0 0 0 0 0 0 0 0 0 3 0
"OTU559" 0 0 35 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 718 50 0 0 0 0 0 0 0 0 0 0 0 7 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU509" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU352" 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 1 0 0 0 623 0 0 0 0 0 517 211 0 0 0 0 0 0 0 0 0 106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU604" 0 0 77 130 0 18 4 92 20 0 0 0 145 0 0 0 36 0 0 0 0 69 36 0 0 212 33 0 0 33 0 0 14 70 0 200 15 43 22 0 0 0 0 0 67 0 0 0 45 0 0 0 0 0 106 0
"OTU378" 0 0 0 0 0 0 15 0 0 8 0 145 1 0 0 0 0 0 0 0 0 0 0 0 81 0 142 0 0 0 0 0 0 0 48 0 0 0 0 0 255 0 0 0 0 127 0 0 148 17 0 0 0 256 0 0
"OTU330" 1278 0 0 0 0 8 0 138 0 0 29 0 0 0 0 0 0 0 1 0 0 0 0 0 28 0 1 0 0 0 0 0 1 0 0 0 0 0 0 14 34 0 20 12 0 0 0 0 0 0 0 9 0 0 0 0
"OTU917" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 206 0 0
"OTU1025" 0 0 0 0 0 0 0 0 0 0 0 0 167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU4625" 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 1 6 8 9 0 0 0 0 11 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0
"OTU3577" 13 39 0 0 0 0 1 0 0 0 41 0 0 0 0 24 0 0 0 0 0 0 0 41 7 0 0 25 0 0 0 0 4 0 0 0 0 0 3 6 28 50 31 4 34 0 10 0 43 13 0 3 0 0 0 0
"OTU1227" 84 0 121 0 0 0 0 0 0 0 13 114 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU633" 0 0 0 0 429 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 52 0 0 0 0 0 0 0 0 0 0 0 0 0 14
"OTU605" 45 0 0 0 39 0 0 0 0 0 0 0 0 0 0 44 26 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 64 15 0 0 0 17 22 0 145 257 84 24 0 123 0 0 0 0
"OTU2547" 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 23 0 0 1 0 0 0 0
"OTU512" 0 0 0 0 0 89 0 0 0 0 43 336 146 0 0 10 0 0 0 0 26 0 0 205 0 0 0 0 0 0 0 0 0 0 117 0 0 0 0 0 590 0 28 0 0 0 0 144 0 5 2 4 0 0 0 0
"OTU658" 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU382" 0 0 0 0 0 0 0 0 0 0 99 0 56 0 0 0 0 0 0 15 3 0 0 60 12 0 0 74 0 0 0 0 30 0 66 0 0 0 29 0 598 0 10 45 0 0 0 33 0 0 0 0 0 0 0 0
"OTU1318" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 17 0 0 0 0 38 0 0 0 0 0 0 0
"OTU616" 0 0 40 0 0 48 0 0 0 0 72 0 0 0 0 85 0 0 0 47 0 0 0 0 86 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 149 9 0 0 0 4 0 0 14 0 2 0 0 0 26
"OTU505" 0 0 0 129 0 0 0 1 0 1 0 0 0 0 0 213 0 810 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71 0 0 0 2 0 0 0
"OTU275" 0 101 0 0 0 0 0 0 375 0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 190 34 0 9 101 11 0 0 0 0 36 967 0 0 0 2 0 0 0 0 0 0 0 97 0 0 0 0 0 0 0
"OTU332" 1 0 0 0 0 0 0 0 0 0 0 0 0 1532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU355" 0 0 0 0 3 0 0 0 0 1 1 0 0 0 0 0 1 0 1521 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 4 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 19 0 0
"OTU4053" 0 0 113 1 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
"OTU894" 45 0 0 0 86 0 26 0 0 0 0 0 0 0 0 2 0 0 42 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 73 0 0 1 0 5 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"OTU4159" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 58 0 0 0 0 0 0 0
"OTU657" 0 0 319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 162 0 15 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0
"OTU460" 0 1 0 0 0 0 0 0 10 0 314 32 158 0 0 0 41 0 0 0 0 0 0 0 27 0 0 62 0 0 0 0 15 0 0 0 0 59 34 1 0 0 0 62 0 0 0 0 0 0 0 37 0 0 0 1
"OTU1275" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU3596" 23 1 26 40 0 9 0 41 17 0 0 0 21 0 0 12 9 35 0 20 0 0 0 0 0 0 50 0 3 0 57 0 4 0 0 0 51 0 0 4 19 0 0 0 0 0 0 0 40 0 0 63 61 0 23 15
"OTU3711" 1 0 6 0 3 0 0 0 0 0 0 3 8 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 9 0 2 0 0 0 0 0 0 5 0 0 11 8 3 0 0 1
"OTU1771" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 45 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU922" 0 0 0 0 0 0 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 111 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU365" 0 0 22 1 0 41 0 0 0 0 0 52 11 29 236 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 41 0 120 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0
"OTU493" 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"OTU3536" 0 0 0 1 0 5 0 0 0 0 0 3 0 0 0 1 3 0 0 0 116 142 2 0 22 1 0 153 13 182 1 0 5 0 12 0 17 1 0 0 12 0 0 0 0 0 0 0 2 4 0 106 0 0 15 0
"OTU3402" 0 0 0 1 0 29 8 0 0 0 0 0 0 0 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 274 0 0 0 0 0 0 3 0 0 44 26 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1072" 0 0 0 0 0 0 175 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1062" 0 0 0 0 0 0 0 0 0 0 0 187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU687" 0 0 0 0 0 0 0 0 0 0 80 0 53 0 0 0 0 0 0 0 19 0 0 66 0 0 0 0 0 0 0 0 34 0 0 0 0 0 30 0 68 0 0 29 0 0 0 0 0 0 0 0 0 0 0 22
"OTU644" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU718" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU980" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 181 0 0 0 0 0
"OTU2486" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU681" 56 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93 0 0 0 0 199 0 0 0 0 0 0 0 0
"OTU1827" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU2905" 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU2384" 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU287" 0 0 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 29 0 1 0 2011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1302" 0 0 0 0 0 20 0 0 0 0 0 0 0 0 27 0 0 0 34 0 0 108 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU591" 7 0 78 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0
"OTU1468" 0 0 0 0 0 0 0 0 0 0 7 19 0 0 0 0 0 0 0 0 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU3172" 2 0 80 0 0 0 6 0 8 0 15 0 0 32 0 28 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 44 0 20 0 0 17 0 0 0 0 0 0 4 0 0 0 0 34 0
"OTU285" 4 0 0 108 0 0 3 25 21 0 0 0 103 56 0 0 1 0 0 50 110 53 186 0 0 502 5 0 0 0 0 0 0 0 0 437 32 0 6 0 0 0 0 0 0 0 0 0 126 0 0 13 17 0 27 0
"OTU393" 0 0 0 0 0 0 0 77 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 729 0 0 96 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU272" 0 0 0 0 0 1773 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 138 0 0 151 0 0 0 29 0 0 0 0 0 0 0 0 0
"OTU816" 0 0 21 0 0 0 0 0 32 0 0 0 0 0 0 0 0 236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU4616" 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1894 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0 0
"OTU721" 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 0 0 0
"OTU534" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU648" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 359 0 0 0 0 0 0 0
"OTU349" 0 0 0 0 0 20 20 37 19 0 41 0 346 0 0 27 0 0 0 0 13 0 58 0 83 0 0 0 0 0 0 0 37 0 0 0 0 285 40 0 16 0 0 18 0 0 94 0 1 5 0 80 0 0 96 0
"OTU199" 39 0 0 0 0 0 0 106 32 0 122 0 199 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 104 14 63 48 0 0 0 0 0 0 2 0 0 39 0 0 0 0 2394 0 0 83 83 0 117 0
"OTU662" 0 0 0 0 0 229 62 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 1 30 0 0 0 0 73 0 9 0 0 0 0 0 0
"OTU453" 1 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU462" 0 92 0 0 0 0 0 0 0 0 5 0 0 13 0 0 0 0 0 182 48 0 0 0 0 0 23 0 179 0 134 6 36 0 0 1 44 58 18 0 0 0 0 0 0 0 0 0 0 0 0 0 107 0 0 0
"OTU1138" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU295" 0 0 0 0 0 85 0 16 0 23 0 0 0 0 0 0 1 0 0 70 0 0 0 0 0 0 0 0 0 564 0 3 0 0 0 0 0 0 0 0 0 0 376 0 1 0 73 0 0 0 0 0 0 347 0 0
"OTU907" 0 0 35 0 0 0 0 18 18 0 0 0 63 17 0 0 0 0 0 28 0 48 0 0 0 94 7 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0
"OTU2920" 0 0 0 0 0 0 0 0 0 0 15 0 143 0 0 29 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 296 0 39 0 0 68
"OTU2405" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU921" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1114" 0 0 0 0 0 0 0 0 4 0 135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU931" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 0 0 0 0 0 0 0 0 0 0 0
"OTU1520" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU195" 1 3274 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU817" 1 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 118 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 92 0 0 0 0 0 0 0 0 189
"OTU701" 11 0 0 0 0 25 0 44 260 0 0 0 0 0 0 0 2 0 0 0 0 81 0 0 0 192 0 0 0 0 0 0 35 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1196" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU1601" 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU783" 11 0 93 26 0 1 8 9 5 0 9 0 0 0 0 0 14 0 0 63 36 16 9 2 3 22 9 0 0 13 0 0 49 72 6 0 4 14 4 2 1 0 1 22 0 0 6 26 12 0 0 28 13 0 7 0
"OTU641" 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 26 10 190 18 0 0 0 0 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 109 4 0 1 0 0 0 0
"OTU606" 19 0 57 0 0 0 6 112 0 0 89 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 23 31 420 0 0 0 0 0 0 1 0 0 0 0 0 0 207 0 0 0 0 29 0 0 0
"OTU471" 0 0 0 0 0 96 0 0 0 0 0 0 0 0 0 122 0 0 0 0 0 0 0 96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 26 0 0 0 0 147 0 24 0 0 0 0 0 0
"OTU619" 9 0 0 0 0 70 1 0 0 0 0 0 0 0 0 0 12 0 65 39 0 0 0 0 0 0 0 0 0 0 0 0 3 0 86 0 0 0 0 7 0 0 11 0 0 0 0 80 0 18 1 0 0 0 0 0
"OTU1837" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU239" 0 0 0 283 0 0 0 0 0 0 0 0 0 61 508 1 285 0 10 0 0 1 0 92 79 394 123 0 2 0 0 0 0 0 0 91 0 347 0 0 0 0 0 0 0 191 0 0 0 0 0 0 1 0 80 16
"OTU1131" 18 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121 0 0 0 0 0 0 0 0 0 0
"OTU971" 0 0 0 0 0 0 0 0 0 0 7 98 0 0 0 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OTU999" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
