OTU,fungi.Grass.BOGR.1,fungi.mock2,fungi.Ecotone.LATR.8,fungi.SPEGAR.PLJA.4B,fungi.SPEGAR.BOER.4A,fungi.Ecotone.PLJA.8,fungi.Ecotone.PLJA.1,fungi.SPEGAR.PLJA.3A,fungi.Grass.BOER.4,fungi.SPEGAR.ARPU.2A,fungi.SPEGAR.PLJA.2B,fungi.Grass.BOER.7,fungi.SPEGAR.BOER.1A,fungi.SPEGAR.BOGR.3B,fungi.Ecotone.LATR.5,fungi.SPEGAR.BOER.2B,fungi.Grass.PLJA.6,fungi.Shrub.LATR.8,fungi.SPEGAR.PLJA.1A,fungi.SPEGAR.BOER.4B,fungi.Grass.BOGR.7,fungi.Ecotone.BOER.4,fungi.Ecotone.BOER.7,fungi.Ecotone.PLJA.5,fungi.Ecotone.LATR.4,fungi.SPEGAR.ARPU.1A,fungi.SPEGAR.BOGR.2B,fungi.SPEGAR.BOGR.1B,fungi.SPEGAR.ARPU.1B,fungi.Grass.PLJA.5,fungi.Grass.PLJA.1,fungi.Grass.BOGR.4,fungi.SPEGAR.ARPU.4A,fungi.Ecotone.PLJA.3,fungi.Shrub.LATR.3,fungi.Grass.BOGR.5,fungi.SPEGAR.PLJA.4A,fungi.SPEGAR.BOER.2A,fungi.Ecotone.BOER.3,fungi.Ecotone.BOER.8,fungi.Ecotone.LATR.6,fungi.Grass.BOER.6,fungi.Grass.PLJA.2,fungi.Shrub.LATR.7,fungi.Shrub.LATR.5,fungi.SPEGAR.ARPU.3B,fungi.SPEGAR.BOER.1B,fungi.Grass.BOER.5,fungi.Ecotone.LATR.2,fungi.SPEGAR.BOGR.4B,fungi.Ecotone.LATR.3,fungi.SPEGAR.ARPU.2B,fungi.Shrub.LATR.6,fungi.Ecotone.BOER.2,fungi.Ecotone.LATR.7,fungi.Ecotone.PLJA.7,fungi.SPEGAR.ARPU.4B,fungi.SPEGAR.BOGR.3A,fungi.SPEGAR.PLJA.3B,fungi.Grass.BOGR.3,fungi.Shrub.LATR.2,fungi.SPEGAR.PLJA.2A,fungi.Shrub.LATR.4,fungi.Ecotone.BOER.1,fungi.Ecotone.BOER.5,fungi.Grass.PLJA.7,fungi.SPEGAR.BOER.3B,fungi.Grass.BOER.2,fungi.SPEGAR.BOGR.2A,fungi.Grass.BOGR.8,fungi.Grass.BOGR.6,fungi.Ecotone.BOER.6,fungi.Grass.PLJA.8,fungi.SPEGAR.PLJA.1B,fungi.Grass.BOGR.2,fungi.mock1,fungi.Grass.BOER.8,fungi.Grass.PLJA.3,fungi.SPEGAR.BOGR.4A,fungi.Shrub.LATR.1,fungi.SPEGAR.BOGR.1A,fungi.Grass.BOER.3,fungi.Ecotone.LATR.1,fungi.Ecotone.PLJA.6,fungi.Ecotone.PLJA.2,fungi.Grass.BOER.1,fungi.SPEGAR.BOER.3A,fungi.Ecotone.PLJA.4,fungi.Grass.PLJA.4,fungi.SPEGAR.ARPU.3A
OTU85,0,0,0,6.358004581,0,0,0,6.498177276,0,7.523792834,4.181357719,0,8.810515775,10.60628661,0,4.870516048,2.173999356,2.591670418,15.09476255,4.914997709,0,0,0,0,0,7.224255477,5.373629984,2.524827526,6.760379375,0,0,0,5.933394262,2.311343213,2.398681599,0,6.383692442,0,2.466488087,0,0,5.981937423,4.073327677,0,0,4.48205843,0,0,0,2.365578865,0,5.398804599,0,0,2.806714943,0,7.388045109,6.234109424,5.971058559,0,0,2.48327042,0,0,2.700747738,0,4.751079965,0,8.664329605,0,5.185477156,0,0,0,0,0,0,0,0,0,5.884503028,0,0,0,0,0,3.827685234,0,4.959418354,5.746516995
OTU278,0,0,8.011593151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372452082,0,0,0,0,4.994410772,0,0,0,0,0,0,0,2.758752265,0,4.832778122,0,0,0,0,0,0,0,0,4.760012397,6.58678283,5.587281864,0,0,0,9.98171547,0,0,0,9.130309236,4.754463169,2.323402035,0,0,0,0,4.542349301,0,3.895933216,0,0,0,2.615386229,0,0,0,0,0,2.755846235,0,0,0,0,2.629634975,0,7.007796293,0,0,0,5.263537084,0,0,0,0,9.63137556,0
OTU2000,0,0,0,0,0,0,0,0,0,6.609607611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.319973329,0,0,0,0,0,0,0,0,0,0,2.806714943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.782988351,0,5.348258085,4.842049723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.863063536,0,0
OTU2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.193604309,0,0,0,0,0,0,0,5.25595686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05894555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU199,0,0,5.998849449,0,0,0,7.696882949,0,0,0,0,0,0,5.015847499,5.870788497,0,2.620417184,9.726345953,0,0,0,0,5.481216323,0,5.334507848,3.629903889,0,0,3.30058373,0,0,0,0,0,8.086899248,0,0,0,8.791094342,0,0,2.602132466,0,0,7.19249347,0,0,0,0,0,0,4.500881352,0,6.27078918,7.591642333,6.808702936,0,0,0,0,4.97990066,0,10.18883193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.742463817,6.981716154,0,3.300900627,0,3.763166799,2.553508656,0,2.622847012,0,0,0
OTU293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.173999356,0,0,0,0,0,0,0,0,0,0,0,0,2.048389678,0,0,0,0,2.398681599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.13697773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.943703529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU174,0,0,2.338608351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.021879448,0,0,0,0,6.928765423,0,0,0,5.304207086,2.086116274,2.194643147,7.310396605,0,5.291276147,0,10.12387679,0,8.163739526,0,7.728075123,6.062723889,0,8.506210009,0,0,0,0,5.095682608,0,0,0,0,0,0,0,2.502174432,6.20098046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.898230112,0,0,0,6.864152848,7.770819175,0,0,0,10.16978281,0
OTU778,0,0,0,0,0,2.075283473,0,0,0,0,0,0,0,4.258452127,0,0,0,0,0,8.186453641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282795975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU302,0,0,0,0,0,0,0,0,0,0,0,2.757984061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.828235626,0,0,0,0,0,0,0,2.886118151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.417186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.057445428,0,0,0,4.048637225
OTU1616,0,0,0,0,0,0,0,0,0,0,4.434238056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27908397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.891456092,0,0,0,0,0,0,0,0,0,0,0,0,4.226334536,0,0,0
OTU1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.324551445,0,0,0,0,0,0,0,0,0,6.026142739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU34,0,0,0,0,0,2.075283473,0,0,0,0,0,0,2.063848913,0,3.075062568,0,0,0,21.88955096,0,0,1.900203627,0,0,0,0,2.559051385,0,0,2.048389678,0,0,0,0,2.398681599,0,2.523117278,2.363648389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.198435809,0,0,2.323402035,0,0,0,0,0,0,0,0,0,0,0,2.821243559,0,2.646548042,0,0,0,0,0,0,2.570373376,0,2.443763234,2.695481347,0,0,0,0,0,0,0,0,0,0
OTU214,0,0,0,0,2.508322536,0,2.281955134,0,0,0,2.783833148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.645475258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22147898,0,0,0,0,0,0,2.169376175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.033583367,6.643818251,0,0,0,0,0,0,0
OTU76,2.565004248,0,0,0,2.508322536,2.787017932,10.14360835,7.63759771,2.516787072,0,0,0,4.981428858,0,7.33212476,0,4.167250743,0,4.467456125,0,0,3.286161214,0,0,0,5.305950047,6.339746746,3.707125108,0,0,0,4.383883965,3.808240179,13.40198527,0,0,7.51997689,0,5.974937289,0,0,0,2.360094401,0,0,5.352663181,0,0,0,7.310042478,2.840588477,0,5.927013248,0,2.806714943,0,0,0,6.17600761,0,10.53163594,0,0,0,0,0,5.459460667,0,4.16775263,0,0,0,5.563747447,0,0,0,0,0,10.77079299,0,4.886322848,0,4.678050369,0,0,0,0,5.67605845,0,3.481472823
OTU140,8.638513247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.020181578,0,0,0,0,0,0,2.523117278,0,0,0,0,0,12.11007552,0,0,0,0,0,0,0,0,0,0,2.502174432,0,5.322856164,0,0,0,7.762005257,0,0,0,0,0,2.445973725,0,0,0,0,9.224790481,0,0,0,9.464432553,0,0,9.328190041,0,0,0,6.711590454,0,0,0,0,0,0,0,0
OTU186,4.77252532,0,0,5.762771576,6.13477677,8.134755459,3.674632742,2.338785316,6.342525848,6.493575552,4.315863422,6.28680389,0,5.575578178,7.531347037,5.771954034,4.657084674,5.668355684,3.654218714,4.705928838,7.611082681,4.48686834,4.633701855,4.747600899,6.648588212,5.854080686,5.339432157,3.167214496,4.851725828,2.048389678,0,6.073807921,6.242610033,0,6.027453048,3.712703257,6.469875733,4.86334971,5.623190839,5.686280949,7.937036196,0,0,6.11939327,4.601645096,4.941282256,0,6.442023562,0,4.492666995,8.100651489,5.741576392,10.2448476,7.518705613,4.209908988,6.174841716,0,0,5.079787977,5.700885541,4.092808314,5.82839507,5.418423512,6.743599532,5.554527266,3.884865161,3.732101525,5.002119653,5.742076461,6.14240329,4.531954265,5.348258085,7.164539545,0,8.390896391,0,5.247277327,0,5.862281092,7.144696985,5.231654541,4.039980956,0,2.813296243,6.085332416,3.057445428,4.965399191,5.325573755,4.374479052,3.481472823
OTU615,0,0,0,2.253739166,0,0,0,0,8.152391789,0,0,0,3.954815073,0,0,0,3.275195494,0,2.481850945,0,0,0,5.116354775,0,0,0,0,0,0,0,0,8.513260704,0,0,0,0,2.523117278,0,0,4.07451042,0,7.497676992,0,0,0,0,0,0,9.377649936,0,0,3.127479381,0,5.319938748,0,0,0,0,0,5.368075172,2.44272663,0,0,0,0,3.213565707,0,7.416046015,0,0,6.171842956,2.7839874,3.990887041,0,0,0,7.521166831,5.728373992,0,0,4.123022563,6.960062828,0,0,0,0,0,2.39077057,0,0
OTU876,0,0,5.189253246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.789359257,0,3.519483817,0,0,0,0,0,0,0,0,0,4.599581745,0,0,0,0,6.336245471,0,0,0,0,5.550894529,0,0,5.625723102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.758752265,0,0,0,0,0,0,0,0,10.4033086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.14740556,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU398,0,0,4.901973499,4.085626506,0,8.776805665,0,2.338785316,2.516787072,8.345410378,2.783833148,0,0,0,2.325986005,0,0,0,0,0,0,0,2.508322536,0,0,3.629903889,0,4.200813321,0,0,6.181433639,5.024438204,0,0,0,11.97554008,0,0,0,0,0,0,4.733243242,0,8.441112568,4.855066995,5.061168152,2.664578781,7.264984372,0,0,0,2.198435809,0,0,0,0,0,0,6.970097479,0,0,0,0,0,0,0,0,0,0,0,0,0,4.824090725,7.81047284,0,0,0,0,0,0,5.033583367,3.726024972,0,5.222112326,0,0,0,0,5.654226317
OTU1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.725866497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.631550302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU763,0,0,2.338608351,0,0,4.438341339,4.817680922,0,0,0,0,5.745996054,0,0,3.93891855,0,0,4.288592726,0,0,0,0,0,0,5.058699789,0,0,0,0,3.375146241,0,5.426015333,0,0,4.953850417,0,0,0,0,0,0,0,5.684814579,0,0,0,0,0,0,0,0,0,0,0,4.209908988,0,0,0,0,0,0,0,0,0,0,0,0,4.855439164,0,0,0,6.375155575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.846183722,0,0,3.789359257,0,0,0,5.632686284,8.535793361,5.008724613,0,0,0,0,0,0,0,0,0,0,0,2.678839159,3.854644343,0,0,5.438537815,0,0,0,0,0,6.406365087,0,0,0,0,0,5.722712644,0,0,0,6.05697437,0,0,0,0,0,0,0,0,0,0,3.102689357,0,0,0,4.05894555,0,0,0,0,0,0,5.514947087,0,3.190602423,0,0,0,0,0,0,0,0,0,0
OTU156,8.416760867,0,0,0,2.508322536,0,0,0,7.916575101,0,0,2.757984061,0,0,0,0,7.597309608,0,0,0,4.422900743,0,0,0,0,0,0,0,2.194643147,5.709476376,0,9.726708205,0,2.311343213,0,7.64662429,0,0,0,0,0,5.817005278,4.591541064,0,0,0,0,6.685195674,0,0,0,0,0,2.502174432,0,2.323402035,5.151483327,0,0,7.198962935,0,0,0,0,0,6.370488811,0,4.931248698,0,6.861716187,5.537073208,0,6.390959678,0,9.112737071,0,6.541881925,0,0,0,0,13.30261437,3.726024972,0,0,0,0,0,4.554377967,0
OTU1150,0,0,0,3.746676147,0,0,6.075416686,0,0,0,0,0,3.139884674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.854644343,0,0,0,0,0,0,0,0,3.882491857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.577953089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.901638297,0,0,0,0,0
OTU129,4.037134573,0,5.984154058,3.373299869,0,4.136005369,6.535643425,0,5.275434704,6.389624357,4.025153163,5.778943078,0,2.73864174,5.141299258,0,5.89599889,5.668355684,4.319026332,7.78090281,0,7.275112493,6.470515956,0,5.358782038,7.590577325,5.531272336,2.799423431,7.620872012,7.609065168,0,5.758392851,0,0,6.703940705,5.328447103,5.99541098,0,5.974937289,6.747458792,0,0,5.355921613,0,0,8.783730121,2.024802202,0,2.71444717,3.6564344,0,6.570493439,0,0,3.312713893,8.346139812,0,6.234109424,4.282795975,5.049133569,0,0,0,0,7.611224976,5.265725176,3.409430072,4.931248698,4.326811771,7.360541543,5.474594986,0,2.755846235,0,0,0,7.221971715,0,5.918292392,6.367038344,2.281173526,5.096117709,0,6.552061477,0,0,0,5.754841726,0,6.853523382
OTU292,0,0,0,4.011593324,0,0,0,7.136498497,0,0,0,0,5.044897151,0,0,0,2.173999356,0,0,0,0,0,0,0,4.994410772,2.34450668,6.387230071,10.1184946,0,0,0,3.244720692,0,0,0,0,0,0,0,0,0,0,0,0,9.365253244,0,0,0,2.71444717,0,0,5.021871423,0,0,3.312713893,0,0,0,0,0,0,0,0,0,0,4.984687682,6.796020525,0,4.692367034,0,0,0,0,3.855125624,0,0,0,0,0,0,0,4.196481753,0,0,0,0,0,0,4.270748732,0
OTU550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.494364962,0,2.173999356,0,0,0,0,0,5.509409888,0,0,0,0,0,0,0,0,5.138822236,0,0,0,0,0,0,0,0,0,2.602132466,0,0,4.542993564,0,0,6.744150494,0,0,6.403640818,0,0,6.239492829,3.312713893,2.78318406,0,0,0,0,6.03870432,0,0,0,0,3.99689063,0,2.3582801,0,0,6.29720174,0,0,7.068601923,0,0,5.634735107,0,2.443763234,0,0,0,0,0,0,0,0,0,0,0
OTU91,2.565004248,0,0,2.70724102,0,0,0,2.338785316,0,0,0,2.757984061,2.063848913,2.73864174,0,0,0,0,0,0,0,0,7.464706215,2.340262344,0,0,0,0,0,0,0,3.244720692,0,0,0,0,0,0,0,0,0,0,12.33605733,0,0,0,0,2.664578781,0,0,0,0,11.10633429,0,0,0,0,0,0,0,0,2.48327042,19.1586789,0,0,0,0,0,0,0,0,0,0,0,7.411227446,0,0,0,0,0,2.737137477,0,2.889604284,0,0,0,0,0,0,0
OTU3679,0,0,5.070620413,5.138154313,3.508467507,4.809225223,4.619931555,8.86377074,2.516787072,4.020155267,5.819194496,3.25922252,4.959432597,4.66345256,3.840778149,14.07604522,5.699728846,0,12.19246119,3.128663052,4.069249307,4.656993579,3.836045792,2.340262344,3.080584253,0,2.559051385,3.003386325,8.24938488,3.120918808,0,5.584870887,3.260065874,3.444221617,3.377062791,0,3.302733725,9.14586758,0,2.698359713,8.818881537,4.395414523,0,3.855488354,2.443189063,0,2.024802202,4.969868451,6.380321031,3.781856941,0,3.663796285,0,4.3463501,2.806714943,2.78318406,6.853900995,9.452347178,10.84641674,3.061625183,2.913509397,0,7.600184831,5.611415693,2.700747738,0,3.636746329,2.3582801,2.900601158,0,4.173539012,10.47613527,5.098723473,5.560853654,3.132756044,0,2.570373376,13.99531364,3.211011698,2.695481347,0,0,5.024414295,4.763255631,0,0,3.827685234,7.431085006,4.776145104,5.043411612
OTU1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642771142,0,4.043508307,0,0,0,0,5.744291458,0,3.485064082,0,0,0,0,0,0,0,0,0,0,3.526198969,0,0,0,0,0,0,0,4.184092469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.087888202,0,0,0,0,0,0,0,6.199106214,0,0,0,0,0,0,6.093362348,0,0,0,0,5.35306134,0,0,2.889604284,0,0,0,0,0,0,0
OTU1093,3.75656216,0,0,0,0,0,0,2.338785316,0,0,4.025153163,0,0,0,0,0,0,0,3.476739809,0,0,0,0,0,0,0,0,0,0,0,0,0,6.874910055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833946136,0,0,0,0,0,0,0,0,0,0,7.189170266,0,0,0,0,0,0,0,0,0,0,4.05894555,0,0,0,0,2.646233197,0,0,0,0,0,0,2.889604284,0,0,0,0,0,0,0
OTU282,0,0,0,0,0,0,0,0,0,4.583855043,0,0,7.397761193,7.348649158,0,0,2.620417184,0,6.071970894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.299183537,0,0,0,0,0,0,2.443189063,0,0,2.664578781,0,0,0,0,0,0,0,0,2.835484717,11.05091457,0,0,0,10.74249432,0,0,0,0,2.89488236,0,6.845000866,0,0,2.7839874,0,7.955239855,0,0,2.570373376,0,9.247318857,2.695481347,0,0,0,0,0,0,9.106215187,0,0,0
OTU173,0,0,0,0,2.985304521,0,0,2.338785316,0,0,0,0,0,0,0,0,2.173999356,0,0,0,0,7.653320725,9.306166362,0,0,0,0,0,0,0,0,0,0,0,0,10.3637436,0,0,0,0,0,0,0,0,0,0,0,7.77060207,0,0,2.840588477,0,2.198435809,0,2.806714943,0,0,0,0,2.577953089,0,0,0,0,7.826607205,0,0,5.860921287,0,0,0,12.6630987,0,0,0,0,0,0,0,0,2.281173526,0,0,0,0,0,0,0,0,0
OTU1243,2.565004248,0,4.39719276,4.389099546,2.508322536,3.153917208,3.674632742,0,3.295414747,3.283116139,6.858798126,0,2.063848913,4.258452127,4.184065969,3.188831565,5.087279233,0,4.909770555,0,4.422900743,3.666900651,5.361303856,0,2.330774884,0,3.749238864,3.003386325,2.194643147,0,0,4.132569783,3.260065874,2.311343213,2.86536452,4.990002726,3.001512404,3.779382351,2.939503314,3.505354813,2.886118151,0,0,3.672773531,2.443189063,0,0,3.466307823,0,2.365578865,0,2.371426436,0,0,4.463710426,2.323402035,3.344284728,2.811458532,0,0,3.992669842,0,0,3.723797739,2.700747738,4.097083743,4.718521765,2.3582801,0,3.674057758,3.370913853,3.604258274,5.154571947,2.716794637,0,0,2.570373376,0,2.443763234,0,0,4.449849565,0,5.461156627,3.337875271,0,3.41805728,0,3.869861674,3.481472823
OTU899,0,0,0,0,0,0,0,0,6.976079989,0,0,0,0,7.393823822,0,0,2.900189257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.740761427,0,0,0,0,0,0,0,0,7.194696964,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103909712,0,0,0,0,0,0
OTU255,2.565004248,2.444120493,7.642570477,0,0,0,0,0,0,0,0,0,0,0,0,0,2.173999356,0,0,0,0,0,4.07788185,0,0,0,0,0,0,0,0,0,0,0,2.398681599,0,0,0,8.783052576,0,0,0,0,7.358303731,0,0,0,0,0,0,9.586612727,0,7.586155489,0,0,0,0,0,0,0,2.913509397,0,0,0,0,0,0,0,0,7.819014236,0,0,10.89574173,0,0,0,0,0,0,0,0,0,0,0,2.553508656,0,0,0,0,0
OTU4127,4.581300057,4.855066995,4.509242895,4.701405143,4.570764082,4.510188295,4.70355009,4.702345855,4.443411692,4.583855043,4.540132843,4.915032774,4.738303058,5.015847499,5.112130201,4.781039624,4.691830862,4.617777438,4.909770555,4.83620925,5.066822735,4.914203597,5.15472303,4.273255773,4.890316886,4.873610104,4.500738153,4.686854858,4.756441858,4.68698205,4.415960451,4.896841571,4.507372526,4.617828946,4.696236054,5.097469035,5.138298378,4.86334971,4.887496279,4.832902148,4.150100587,4.764232493,4.365837589,4.359146498,4.343480884,4.415750279,4.28718948,4.786347364,4.631076203,4.696021132,4.614185876,4.442968085,4.76213386,4.625142618,4.05314531,4.723017234,4.704303445,4.46981779,4.720055654,4.59901496,4.759327366,4.320935096,4.603302991,4.310734491,4.61273721,4.546873077,4.927937669,4.773871559,4.692367034,4.619281297,4.958891673,4.80513196,5.039946003,4.71432452,4.252133015,4.825554965,4.720055654,4.596381021,4.415260539,4.605685935,5.043411612,5.033583367,4.94767078,4.720055654,4.415316629,4.521196154,4.793039266,4.863063536,4.959418354,5.043411612
OTU178,0,0,0,0,0,0,0,0,12.64290295,0,0,0,0,0,0,2.424563657,0,8.87027891,0,0,0,0,0,0,0,0,0,2.524827526,0,0,0,9.797095751,0,2.311343213,0,0,0,0,5.092374139,0,0,0,0,5.936789264,0,0,0,0,7.287911313,0,0,0,0,2.502174432,0,0,0,0,0,2.577953089,0,0,0,0,0,0,0,0,0,0,0,0,0,2.262507377,0,0,0,0,0,0,0,0,0,0,4.136506312,0,0,0,0,0
OTU383,0,0,0,7.267588103,2.508322536,0,0,6.3913803,0,4.799407653,5.717058331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.661703173,6.448261832,0,6.660198877,0,0,0,0,0,0,0,5.415239351,0,0,0,0,0,0,0,0,5.293587531,5.186792608,0,0,0,0,2.371426436,0,0,0,0,8.909408896,10.77270325,4.720055654,0,0,6.696960879,0,0,0,0,6.878638557,0,0,0,0,0,0,3.384093025,0,0,0,0,3.431089329,0,4.574321785,0,0,0,0,0,0,0,0,4.401353635
OTU2297,0,0,2.799774199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.255027404,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28401077,0,0,0,0,0,0,0,0,0,3.649529488,4.452911619,0,3.211424472,0,0,0,2.365578865,0,0,0,0,0,0,0,0,0,4.666883333,0,0,0,3.544484038,0,0,0,0,0,0,0,0,0,2.716794637,0,0,0,4.235119556,0,0,0,2.795951699,0,0,4.136506312,0,0,0,0,0
OTU441,0,0,0,0,0,0,0,0,0,0,0,0,0,5.282366605,0,8.602730461,0,0,0,0,0,0,0,0,0,0,0,0,3.441227297,0,0,0,0,0,0,0,0,0,2.466488087,0,0,0,0,0,0,0,2.024802202,0,0,5.938702269,0,0,0,0,0,0,0,8.929634246,0,0,0,0,0,0,0,0,7.310376856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1997,0,0,0,0,0,0,0,0,0,0,5.681106875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU194,4.983442798,0,9.578234588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34450668,0,0,2.194643147,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63774502,0,0,0,0,0,0,0,0,0,0,0,0,2.323402035,0,0,0,2.577953089,0,0,0,0,0,2.445973725,0,0,0,7.161873943,0,2.7839874,0,0,0,0,0,0,0,0,0,0,0,13.28330002,0,0,0,0,0,0
OTU1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.874784822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.133713776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.822852767,0,0,0,0,8.550809049,0,0,0,0,0,0,0,0,0,0,0,0
OTU71,0,0,0,0,0,2.075283473,2.281955134,0,0,12.16712676,0,0,0,0,0,0,0,0,0,0,0,0,4.503714096,0,0,0,2.559051385,2.086116274,0,2.048389678,0,0,0,0,0,0,0,0,0,0,2.886118151,2.602132466,13.39794958,0,0,0,0,0,3.523945425,0,0,12.23779495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695481347,0,0,2.889604284,0,0,0,0,0,0,0
